geoid,year,measure,value,moe
51087200305,2015.0,employment_access_index,43250.0,
51087200404,2015.0,employment_access_index,46252.0,
51087200406,2015.0,employment_access_index,17970.0,
51087200407,2015.0,employment_access_index,33299.0,
51087200409,2015.0,employment_access_index,40944.0,
51087200410,2015.0,employment_access_index,45487.0,
51087200411,2015.0,employment_access_index,34695.0,
51087200412,2015.0,employment_access_index,34432.0,
51087200413,2015.0,employment_access_index,22181.0,
51087200414,2015.0,employment_access_index,34041.0,
51087200501,2015.0,employment_access_index,54848.0,
51087200502,2015.0,employment_access_index,40641.0,
51087200503,2015.0,employment_access_index,32866.0,
51087200600,2015.0,employment_access_index,33424.0,
51087200700,2015.0,employment_access_index,30752.0,
51087200801,2015.0,employment_access_index,28776.0,
51087200802,2015.0,employment_access_index,23686.0,
51087200804,2015.0,employment_access_index,20813.0,
51087200805,2015.0,employment_access_index,25600.0,
51087200903,2015.0,employment_access_index,18561.0,
51087200904,2015.0,employment_access_index,18914.0,
51087200905,2015.0,employment_access_index,23104.0,
51087200906,2015.0,employment_access_index,19010.0,
51087201001,2015.0,employment_access_index,18108.0,
51087201002,2015.0,employment_access_index,25199.0,
51087201003,2015.0,employment_access_index,32080.0,
51087201101,2015.0,employment_access_index,26962.0,
51087201102,2015.0,employment_access_index,24358.0,
51087201201,2015.0,employment_access_index,13328.0,
51087201202,2015.0,employment_access_index,17352.0,
51087201401,2015.0,employment_access_index,23644.0,
51087201403,2015.0,employment_access_index,9430.0,
51087201404,2015.0,employment_access_index,5528.0,
51087201501,2015.0,employment_access_index,18061.0,
51087201502,2015.0,employment_access_index,7950.0,
51087201601,2015.0,employment_access_index,5192.0,
51087201602,2015.0,employment_access_index,9957.0,
51087201701,2015.0,employment_access_index,11043.0,
51087980100,2015.0,employment_access_index,,
51089010100,2015.0,employment_access_index,5693.0,
51089010200,2015.0,employment_access_index,6628.0,
51089010300,2015.0,employment_access_index,3941.0,
51089010400,2015.0,employment_access_index,2116.0,
51089010500,2015.0,employment_access_index,2097.0,
51089010601,2015.0,employment_access_index,3863.0,
51089010602,2015.0,employment_access_index,2996.0,
51089010700,2015.0,employment_access_index,2158.0,
51089010800,2015.0,employment_access_index,3354.0,
51089010900,2015.0,employment_access_index,2180.0,
51089011000,2015.0,employment_access_index,2194.0,
51089011100,2015.0,employment_access_index,3531.0,
51089011200,2015.0,employment_access_index,1844.0,
51089011300,2015.0,employment_access_index,2466.0,
51091970100,2015.0,employment_access_index,1338.0,
51093280101,2015.0,employment_access_index,5018.0,
51093280103,2015.0,employment_access_index,5154.0,
51093280104,2015.0,employment_access_index,6141.0,
51093280105,2015.0,employment_access_index,5483.0,
51093280106,2015.0,employment_access_index,5289.0,
51093280200,2015.0,employment_access_index,2782.0,
51093280300,2015.0,employment_access_index,2701.0,
51093280400,2015.0,employment_access_index,1988.0,
51095080101,2015.0,employment_access_index,10935.0,
51095080102,2015.0,employment_access_index,5210.0,
51095080202,2015.0,employment_access_index,8601.0,
51095080203,2015.0,employment_access_index,6827.0,
51095080205,2015.0,employment_access_index,12879.0,
51095080206,2015.0,employment_access_index,6656.0,
51095080301,2015.0,employment_access_index,6019.0,
51095080303,2015.0,employment_access_index,5095.0,
51095080304,2015.0,employment_access_index,3550.0,
51095080401,2015.0,employment_access_index,3240.0,
51095080402,2015.0,employment_access_index,4386.0,
51097950400,2015.0,employment_access_index,2309.0,
51097950500,2015.0,employment_access_index,2131.0,
51099040100,2015.0,employment_access_index,4567.0,
51099040200,2015.0,employment_access_index,3677.0,
51099040300,2015.0,employment_access_index,3922.0,
51099040400,2015.0,employment_access_index,3575.0,
51099040500,2015.0,employment_access_index,3114.0,
51101950101,2015.0,employment_access_index,2988.0,
51101950102,2015.0,employment_access_index,2843.0,
51101950200,2015.0,employment_access_index,2390.0,
51101950300,2015.0,employment_access_index,3274.0,
51103030100,2015.0,employment_access_index,1968.0,
51103030200,2015.0,employment_access_index,2811.0,
51103030300,2015.0,employment_access_index,2293.0,
51105950100,2015.0,employment_access_index,1052.0,
51105950200,2015.0,employment_access_index,1149.0,
51105950300,2015.0,employment_access_index,1606.0,
51105950400,2015.0,employment_access_index,950.0,
51105950500,2015.0,employment_access_index,1158.0,
51105950600,2015.0,employment_access_index,888.0,
51107610101,2015.0,employment_access_index,4635.0,
51107610102,2015.0,employment_access_index,5276.0,
51107610201,2015.0,employment_access_index,5734.0,
51107610202,2015.0,employment_access_index,4764.0,
51107610300,2015.0,employment_access_index,6726.0,
51107610400,2015.0,employment_access_index,15712.0,
51107610503,2015.0,employment_access_index,17242.0,
51107610504,2015.0,employment_access_index,19887.0,
51107610505,2015.0,employment_access_index,23665.0,
51107610506,2015.0,employment_access_index,21410.0,
51107610507,2015.0,employment_access_index,14935.0,
51107610601,2015.0,employment_access_index,13048.0,
51107610602,2015.0,employment_access_index,11106.0,
51107610603,2015.0,employment_access_index,21685.0,
51107610604,2015.0,employment_access_index,17725.0,
51107610701,2015.0,employment_access_index,7780.0,
51107610702,2015.0,employment_access_index,9890.0,
51107610703,2015.0,employment_access_index,7021.0,
51107610800,2015.0,employment_access_index,5091.0,
51107610900,2015.0,employment_access_index,6235.0,
51107611002,2015.0,employment_access_index,23595.0,
51107611004,2015.0,employment_access_index,17429.0,
51107611005,2015.0,employment_access_index,22363.0,
51107611006,2015.0,employment_access_index,26473.0,
51107611009,2015.0,employment_access_index,17154.0,
51107611010,2015.0,employment_access_index,20172.0,
51107611011,2015.0,employment_access_index,19134.0,
51107611012,2015.0,employment_access_index,18908.0,
51107611013,2015.0,employment_access_index,21352.0,
51107611014,2015.0,employment_access_index,23184.0,
51107611015,2015.0,employment_access_index,24515.0,
51107611016,2015.0,employment_access_index,24893.0,
51107611017,2015.0,employment_access_index,25873.0,
51107611018,2015.0,employment_access_index,29719.0,
51107611019,2015.0,employment_access_index,23054.0,
51107611020,2015.0,employment_access_index,30398.0,
51107611021,2015.0,employment_access_index,21003.0,
51107611022,2015.0,employment_access_index,17970.0,
51107611023,2015.0,employment_access_index,20031.0,
51107611024,2015.0,employment_access_index,10628.0,
51107611025,2015.0,employment_access_index,14310.0,
51107611101,2015.0,employment_access_index,26206.0,
51107611102,2015.0,employment_access_index,27807.0,
51107611202,2015.0,employment_access_index,21586.0,
51107611204,2015.0,employment_access_index,23771.0,
51107611205,2015.0,employment_access_index,27352.0,
51107611206,2015.0,employment_access_index,24559.0,
51107611207,2015.0,employment_access_index,32266.0,
51107611208,2015.0,employment_access_index,18278.0,
51107611209,2015.0,employment_access_index,19956.0,
51107611300,2015.0,employment_access_index,32389.0,
51107611400,2015.0,employment_access_index,35259.0,
51107611501,2015.0,employment_access_index,39286.0,
51107611502,2015.0,employment_access_index,40069.0,
51107611601,2015.0,employment_access_index,43453.0,
51107611602,2015.0,employment_access_index,45061.0,
51107611700,2015.0,employment_access_index,42793.0,
51107611801,2015.0,employment_access_index,13884.0,
51107611802,2015.0,employment_access_index,14853.0,
51107611803,2015.0,employment_access_index,14803.0,
51107611804,2015.0,employment_access_index,20229.0,
51107611805,2015.0,employment_access_index,13806.0,
51107611806,2015.0,employment_access_index,10906.0,
51107611900,2015.0,employment_access_index,20053.0,
51107980100,2015.0,employment_access_index,,
51109950100,2015.0,employment_access_index,2467.0,
51109950201,2015.0,employment_access_index,2427.0,
51109950202,2015.0,employment_access_index,2678.0,
51109950300,2015.0,employment_access_index,2451.0,
51109950400,2015.0,employment_access_index,2226.0,
51109950500,2015.0,employment_access_index,2589.0,
51111930100,2015.0,employment_access_index,1880.0,
51111930200,2015.0,employment_access_index,1506.0,
51111930300,2015.0,employment_access_index,1413.0,
51113930100,2015.0,employment_access_index,2509.0,
51113930200,2015.0,employment_access_index,2743.0,
51115951300,2015.0,employment_access_index,2025.0,
51115951400,2015.0,employment_access_index,2043.0,
51117930101,2015.0,employment_access_index,1752.0,
51117930102,2015.0,employment_access_index,1402.0,
51117930200,2015.0,employment_access_index,3572.0,
51117930300,2015.0,employment_access_index,1437.0,
51117930400,2015.0,employment_access_index,1443.0,
51117930500,2015.0,employment_access_index,1412.0,
51117930600,2015.0,employment_access_index,1900.0,
51117930700,2015.0,employment_access_index,1512.0,
51117930800,2015.0,employment_access_index,1648.0,
51119950900,2015.0,employment_access_index,1939.0,
51119951000,2015.0,employment_access_index,2526.0,
51119951100,2015.0,employment_access_index,2082.0,
51119951200,2015.0,employment_access_index,2070.0,
51121020100,2015.0,employment_access_index,,
51121020201,2015.0,employment_access_index,10316.0,
51121020202,2015.0,employment_access_index,11647.0,
51121020300,2015.0,employment_access_index,10987.0,
51121020400,2015.0,employment_access_index,9615.0,
51121020500,2015.0,employment_access_index,8178.0,
51121020600,2015.0,employment_access_index,10305.0,
51121020700,2015.0,employment_access_index,12482.0,
51121020800,2015.0,employment_access_index,10167.0,
51121020900,2015.0,employment_access_index,6510.0,
51121021000,2015.0,employment_access_index,5207.0,
51121021100,2015.0,employment_access_index,8333.0,
51121021200,2015.0,employment_access_index,3332.0,
51121021300,2015.0,employment_access_index,2249.0,
51121021400,2015.0,employment_access_index,2315.0,
51121021500,2015.0,employment_access_index,2534.0,
51125950100,2015.0,employment_access_index,1675.0,
51125950200,2015.0,employment_access_index,2100.0,
51125950300,2015.0,employment_access_index,1678.0,
51127700100,2015.0,employment_access_index,3361.0,
51127700200,2015.0,employment_access_index,2767.0,
51127700300,2015.0,employment_access_index,3001.0,
51131930100,2015.0,employment_access_index,2115.0,
51131930200,2015.0,employment_access_index,1608.0,
51131930300,2015.0,employment_access_index,1913.0,
51133020100,2015.0,employment_access_index,2244.0,
51133020200,2015.0,employment_access_index,1812.0,
51133020300,2015.0,employment_access_index,1881.0,
51135000100,2015.0,employment_access_index,2353.0,
51135000200,2015.0,employment_access_index,1727.0,
51135000300,2015.0,employment_access_index,2000.0,
51135980100,2015.0,employment_access_index,1773.0,
51137110102,2015.0,employment_access_index,2596.0,
51137110103,2015.0,employment_access_index,3936.0,
51137110104,2015.0,employment_access_index,2813.0,
51137110200,2015.0,employment_access_index,3996.0,
51137110300,2015.0,employment_access_index,2680.0,
51139030100,2015.0,employment_access_index,3269.0,
51139030200,2015.0,employment_access_index,2651.0,
51139030300,2015.0,employment_access_index,3235.0,
51139030400,2015.0,employment_access_index,2292.0,
51139030500,2015.0,employment_access_index,2272.0,
51141030100,2015.0,employment_access_index,2010.0,
51141030200,2015.0,employment_access_index,1677.0,
51141030301,2015.0,employment_access_index,1898.0,
51141030302,2015.0,employment_access_index,1847.0,
51143010100,2015.0,employment_access_index,1596.0,
51143010200,2015.0,employment_access_index,1737.0,
51143010300,2015.0,employment_access_index,1643.0,
51143010400,2015.0,employment_access_index,1718.0,
51143010500,2015.0,employment_access_index,3641.0,
51143010600,2015.0,employment_access_index,1938.0,
51143010700,2015.0,employment_access_index,1632.0,
51143010801,2015.0,employment_access_index,2228.0,
51143010802,2015.0,employment_access_index,2510.0,
51143010900,2015.0,employment_access_index,1972.0,
51143011001,2015.0,employment_access_index,2028.0,
51143011002,2015.0,employment_access_index,2063.0,
51143011100,2015.0,employment_access_index,2028.0,
51143011200,2015.0,employment_access_index,3128.0,
51143011300,2015.0,employment_access_index,3930.0,
51143011400,2015.0,employment_access_index,3390.0,
51145500101,2015.0,employment_access_index,4027.0,
51145500102,2015.0,employment_access_index,3490.0,
51145500200,2015.0,employment_access_index,3059.0,
51145500300,2015.0,employment_access_index,3375.0,
51145500400,2015.0,employment_access_index,2092.0,
51147930100,2015.0,employment_access_index,2736.0,
51147930201,2015.0,employment_access_index,4685.0,
51147930202,2015.0,employment_access_index,1621.0,
51147930203,2015.0,employment_access_index,7733.0,
51147930300,2015.0,employment_access_index,1495.0,
51149850100,2015.0,employment_access_index,8087.0,
51149850200,2015.0,employment_access_index,6888.0,
51149850301,2015.0,employment_access_index,5933.0,
51149850302,2015.0,employment_access_index,3917.0,
51149850400,2015.0,employment_access_index,2662.0,
51149850501,2015.0,employment_access_index,2358.0,
51149850502,2015.0,employment_access_index,4652.0,
51153900100,2015.0,employment_access_index,16382.0,
51153900201,2015.0,employment_access_index,18337.0,
